Gene,Difference,Cluster0Mean,Cluster1Mean,AbsDiff
FAM135B,-0.0006331578947368421,0.0,0.0006331578947368421,0.0006331578947368421
ATP4A,-0.0006323883847549911,0.008429137931034482,0.009061526315789473,0.0006323883847549911
SPAM1,-0.0006322504537205082,0.0003832758620689655,0.0010155263157894737,0.0006322504537205082
AFAP1L1,-0.0006313593466424688,0.003915482758620689,0.004546842105263158,0.0006313593466424688
OVCH2,-0.0006311615245009075,0.0007112068965517241,0.0013423684210526316,0.0006311615245009075
LRRC15,-0.0006310526315789475,0.0,0.0006310526315789475,0.0006310526315789475
MOGAT2,0.0006303448275862069,0.0006303448275862069,0.0,0.0006303448275862069
ATP10B,-0.0006299246823956441,0.0016362068965517244,0.0022661315789473686,0.0006299246823956441
NTRK1,0.000628929219600699,0.1579460344827586,0.1573171052631579,0.000628929219600699
SIX1,0.0006270689655172414,0.0006270689655172414,0.0,0.0006270689655172414
COL22A1,0.0006263520871143376,0.002916931034482759,0.0022905789473684213,0.0006263520871143376
PRR30,0.0006262068965517241,0.0006262068965517241,0.0,0.0006262068965517241
LOC105373397,-0.0006260526315789473,0.0,0.0006260526315789473,0.0006260526315789473
FAM205A,0.0006254537205081668,0.0021641379310344826,0.0015386842105263158,0.0006254537205081668
TDGF1P3,0.0006249999999999999,0.0006249999999999999,0.0,0.0006249999999999999
STYXL2,-0.0006247277676950998,0.0003344827586206897,0.0009592105263157895,0.0006247277676950998
C17orf113,-0.0006218511796733245,0.10591051724137932,0.10653236842105264,0.0006218511796733245
TSKU,0.0006212068965517239,0.003621206896551724,0.003,0.0006212068965517239
MYH14,-0.0006167949183303084,0.0004853103448275862,0.0011021052631578947,0.0006167949183303084
KCNK16,0.0006160344827586206,0.0006160344827586206,0.0,0.0006160344827586206
